67	19	66	75	45	20	96	71	85	54	90	51	65	6	95	28	48	22	81	91	99	46	86	30	97	64	86	58	82	88	17	40	93	27	53	84	51	94	1	47	37	92	57	86	4	86	43	32	0	35	60	64	5	24	38	70	30	5	85	13	50	37	32	95	15	99	27	7	96	97	92	15	37	85	1	57	73	37	28	41	14	12	68	96	58	93	69	81	26	74	76	64	91	44	51	52	87	89	91	65
99	54	21	98	63	82	83	77	34	15	34	32	100	45	69	82	37	86	87	92	36	81	59	94	18	98	37	100	59	23	57	17	73	30	31	56	40	44	50	58	1	17	48	87	82	13	34	18	92	31	11	49	54	19	53	24	49	67	39	5	36	43	23	24	14	90	3	63	42	52	95	70	3	0	63	0	6	41	50	39	6	1	22	24	71	75	5	24	3	31	56	93	6	47	61	25	56	91	85	32
20	8	97	27	8	53	5	62	84	75	43	78	78	30	49	47	3	89	14	79	86	82	88	80	54	18	51	27	92	62	76	2	32	92	22	66	33	61	64	63	51	52	96	64	52	60	95	62	2	61	67	66	96	69	82	3	83	100	83	52	85	25	87	17	21	16	37	30	71	22	28	36	96	15	37	58	2	74	13	99	84	45	84	15	64	15	15	77	75	39	54	27	80	71	29	28	21	54	68	56
97	72	29	61	31	32	45	100	63	1	1	39	57	24	21	45	12	42	10	72	11	87	63	38	32	39	18	13	100	20	52	30	7	46	5	16	67	10	34	11	6	46	54	56	96	98	44	52	58	82	25	13	25	55	16	20	90	78	68	9	98	49	99	50	74	79	67	87	56	77	37	87	60	35	38	47	16	27	92	5	8	69	50	27	77	19	91	75	76	61	23	43	93	17	88	87	82	88	81	19
93	78	65	96	5	55	65	21	11	13	36	54	2	38	55	74	66	4	100	64	71	11	27	0	89	32	100	21	70	48	90	6	50	100	38	65	14	84	62	19	100	12	68	16	78	88	69	42	39	26	48	41	24	59	85	53	9	24	55	32	92	5	45	83	82	5	46	13	18	34	71	52	95	20	68	30	95	97	99	58	80	65	81	91	54	55	79	42	54	53	53	24	40	94	75	1	31	97	69	24
29	79	6	28	7	62	51	76	41	70	10	37	30	4	92	59	47	5	31	9	58	77	9	62	38	60	67	44	83	7	45	86	88	75	94	55	76	96	45	75	31	6	42	13	0	25	80	88	64	41	100	38	98	78	57	80	86	66	19	40	84	14	56	54	83	27	51	20	22	93	87	7	50	63	61	22	80	29	90	71	83	39	82	65	26	30	92	17	49	22	39	85	44	5	72	100	16	79	88	37
88	22	76	51	1	98	23	24	69	2	69	18	3	40	38	2	75	15	8	80	28	49	99	51	34	91	60	24	97	72	62	98	6	90	6	82	7	63	75	45	11	29	87	51	45	5	17	72	38	83	38	3	71	5	10	10	32	62	69	51	72	30	78	58	27	7	68	31	93	32	12	63	4	76	56	36	26	93	49	22	23	13	10	80	40	74	71	96	48	37	4	37	96	12	62	92	25	86	6	72
9	2	41	76	100	72	100	7	73	67	78	61	96	32	1	83	85	1	75	73	33	32	87	64	98	43	22	89	21	58	37	79	9	9	83	50	38	17	85	90	40	40	56	92	41	12	70	29	62	27	31	36	55	4	80	42	94	61	56	97	23	84	51	3	80	14	66	25	15	64	2	54	6	10	78	89	51	55	64	7	58	74	18	11	36	9	60	93	22	1	55	81	28	40	49	58	42	95	39	84
2	95	14	26	36	67	43	81	70	39	2	74	60	34	73	18	7	40	16	82	65	20	18	71	63	50	91	11	51	57	26	76	90	82	32	85	43	95	13	97	26	99	46	45	44	1	78	97	98	25	20	80	23	49	48	97	73	47	79	10	26	42	30	14	67	42	18	59	90	10	43	91	88	97	9	92	96	61	4	34	19	40	69	82	56	67	68	99	38	50	48	25	81	29	31	18	23	82	82	62
60	3	56	88	29	37	85	59	38	49	15	43	44	58	75	88	84	81	70	74	78	38	95	54	31	10	25	33	88	86	2	27	62	74	37	95	48	37	48	0	4	83	78	29	61	90	39	64	49	2	4	42	88	43	14	25	25	0	40	4	32	50	39	20	59	17	52	49	36	62	98	89	76	60	100	68	65	11	0	1	7	96	77	67	83	63	36	33	44	58	90	97	86	81	24	46	61	98	14	76
6	68	33	31	86	45	15	47	3	100	37	73	59	13	70	85	43	60	79	16	59	54	54	33	15	45	32	15	85	32	78	3	74	72	10	91	5	76	36	96	77	79	15	93	65	21	20	28	9	11	51	47	86	86	79	87	99	48	24	7	35	62	2	100	57	89	14	23	39	88	85	58	43	16	92	42	91	72	36	32	87	24	21	13	62	54	97	78	15	73	61	67	49	97	57	84	63	46	19	23
83	39	45	91	52	26	17	25	31	69	67	13	37	96	9	32	14	100	43	100	97	94	0	58	35	51	53	32	65	89	34	64	86	24	65	37	97	38	68	68	48	28	92	88	38	100	92	35	99	71	12	45	63	60	60	72	84	56	18	55	99	36	59	30	44	9	11	3	97	70	20	50	42	99	55	93	72	34	17	6	39	76	63	74	18	48	55	36	53	70	33	65	1	46	32	16	17	87	15	82
51	96	99	13	21	49	80	27	66	26	85	2	86	94	40	21	80	56	7	34	45	44	37	72	5	23	68	66	55	71	68	15	60	94	24	32	13	55	96	34	87	63	2	42	83	7	51	19	37	90	53	57	44	2	2	28	78	23	62	38	21	7	83	99	100	74	63	17	48	65	75	66	26	47	83	99	82	40	62	0	56	36	11	85	37	23	63	54	18	59	73	76	0	51	74	77	98	7	90	86
43	56	74	2	56	87	79	69	61	34	96	1	91	44	31	44	61	63	63	46	14	90	25	99	74	99	21	65	99	67	22	32	91	13	48	46	37	74	66	39	90	60	25	19	81	45	41	56	78	45	28	44	90	3	43	12	40	43	81	95	79	54	8	11	39	32	0	26	82	84	86	6	70	58	57	12	78	71	33	52	44	94	94	5	91	8	87	43	90	44	97	79	4	82	95	72	59	42	59	77
13	100	67	89	65	68	22	40	81	36	70	81	0	46	80	65	82	19	55	69	25	25	56	92	85	24	46	77	80	78	86	49	82	54	73	2	45	92	8	67	94	57	34	9	13	76	46	0	14	96	22	12	47	15	3	58	88	2	95	94	70	19	65	32	66	19	33	65	52	11	35	77	72	86	35	79	35	76	59	11	76	53	75	87	34	50	70	28	11	91	45	39	14	26	53	23	11	26	11	25
40	6	17	36	87	65	9	46	79	40	12	89	41	80	64	56	89	61	78	75	40	92	34	22	28	25	29	96	24	11	95	0	10	65	76	52	77	14	82	15	64	22	77	22	28	10	74	51	88	48	84	31	30	57	100	2	57	83	6	61	17	22	58	70	90	15	60	50	58	4	90	62	20	13	91	64	85	6	95	49	42	71	47	83	0	35	65	2	97	48	89	80	84	2	87	8	50	14	49	44
26	82	20	38	89	74	62	36	24	60	65	59	70	68	29	14	16	70	80	70	43	42	67	40	11	30	48	83	87	6	48	18	5	84	0	10	27	21	74	76	66	33	5	28	77	67	31	6	69	19	18	88	83	68	9	79	3	22	84	62	94	74	10	25	26	3	64	88	54	89	94	0	100	9	2	1	90	22	15	16	31	64	39	43	76	64	40	25	96	60	91	29	8	85	12	9	90	96	2	46
68	0	95	90	13	41	25	93	52	84	29	26	74	17	3	58	59	54	39	88	34	2	7	3	56	62	47	53	57	54	49	25	49	63	3	6	63	23	86	80	74	87	86	72	73	39	88	94	41	37	57	59	61	62	33	22	37	20	51	72	73	3	19	84	71	81	28	83	89	71	19	98	66	91	67	74	47	53	29	62	52	81	78	78	10	26	58	45	50	4	70	75	25	9	3	31	75	45	63	53
61	80	72	14	32	5	11	80	17	22	22	87	50	51	89	19	41	57	53	14	75	73	11	79	75	44	66	76	48	82	84	100	23	70	13	86	3	72	95	42	2	36	21	53	34	96	94	39	46	99	0	24	35	37	11	7	12	40	31	33	58	82	11	57	4	63	59	5	4	94	8	35	34	100	8	59	54	79	60	69	36	59	53	99	31	73	1	29	85	6	63	19	85	11	8	90	77	25	62	7
84	31	87	47	30	8	41	29	20	28	99	69	51	23	16	13	20	76	13	11	5	67	28	15	39	27	11	95	52	59	35	29	18	19	35	8	88	79	91	32	69	21	38	36	62	65	40	21	72	79	86	11	11	79	83	59	2	35	96	67	22	66	54	68	1	39	70	4	66	25	0	24	62	27	89	18	52	59	73	48	29	34	89	32	73	46	89	84	79	3	59	99	74	95	9	17	78	10	34	100
69	67	26	68	83	15	44	51	99	57	33	75	36	25	90	53	63	45	35	58	76	83	22	95	90	0	45	71	47	74	94	12	56	67	25	31	59	7	84	64	15	77	14	46	20	34	12	74	75	7	61	46	95	13	0	99	8	39	97	76	66	44	86	31	10	57	82	70	79	17	51	23	90	67	4	66	81	67	19	47	70	38	79	61	2	96	27	56	91	36	34	73	57	67	43	67	29	16	53	66
100	47	44	54	38	59	95	85	25	93	98	99	45	53	34	48	35	16	62	22	64	9	2	37	60	33	43	48	26	29	1	13	53	16	99	79	24	78	4	23	23	59	20	41	31	6	75	78	19	98	72	0	2	29	25	60	22	70	36	37	25	85	84	22	9	78	17	81	92	18	36	13	18	82	25	16	64	99	40	66	4	68	14	88	14	65	73	71	19	82	82	11	61	36	81	44	20	83	92	0
90	18	98	40	6	30	88	92	18	19	19	22	22	29	43	94	22	41	41	78	21	56	98	31	91	81	36	17	27	2	70	38	26	68	46	92	82	40	10	87	44	67	74	0	11	22	49	7	53	84	47	77	38	33	26	9	15	94	4	93	55	16	7	74	12	83	49	97	98	38	63	76	63	50	7	31	44	21	56	61	45	93	20	77	50	29	57	73	20	11	30	4	95	53	23	34	49	52	20	10
3	77	39	10	9	69	84	48	87	77	42	65	20	93	12	9	36	37	72	98	48	76	23	7	2	42	42	9	69	24	39	58	59	34	19	89	36	90	94	62	30	58	98	97	26	78	100	69	85	60	19	83	46	10	98	52	50	77	41	41	95	86	95	0	48	50	38	96	86	21	29	81	97	41	18	35	34	17	41	53	86	90	1	40	80	5	37	68	59	47	44	40	52	78	73	62	64	44	44	40
55	65	64	97	93	79	93	19	13	17	54	45	4	33	36	67	27	9	89	17	19	70	45	85	70	22	26	43	17	100	11	88	19	88	45	29	1	58	42	7	20	94	69	43	95	83	14	10	11	73	32	82	6	53	71	14	58	30	15	30	86	76	0	97	97	33	83	71	41	100	9	17	78	43	27	23	27	19	18	10	34	2	73	63	8	0	86	19	46	57	52	26	62	42	76	32	62	48	87	35
74	28	91	23	62	17	49	22	89	73	31	7	40	41	47	99	53	80	83	55	77	80	29	41	45	83	93	42	90	12	58	68	42	12	81	71	94	60	5	69	43	89	62	30	23	0	59	9	40	93	8	53	81	54	21	57	67	79	77	8	13	96	62	73	85	62	78	89	35	26	23	78	27	44	33	27	41	68	48	68	15	41	76	95	49	28	72	100	39	19	67	92	87	62	69	49	81	66	43	6
48	90	18	11	40	78	21	82	82	83	94	3	54	3	56	12	10	82	94	37	54	30	73	14	12	80	12	54	12	80	61	44	2	43	78	70	16	98	99	36	25	39	4	49	98	87	15	82	48	30	88	98	79	73	52	33	20	72	30	83	39	52	44	53	61	23	29	35	77	39	1	29	40	64	43	81	1	20	70	27	66	6	55	60	3	91	2	47	93	94	81	56	59	66	34	71	36	75	79	60
27	48	2	53	79	97	47	87	6	64	24	20	81	42	99	34	68	33	37	21	70	6	60	60	14	79	7	70	64	31	5	85	54	62	50	26	86	91	78	29	38	50	44	63	71	74	8	26	50	3	14	63	59	83	45	82	60	37	54	26	62	73	36	16	94	94	69	15	7	51	78	44	65	68	28	29	7	13	23	64	9	55	27	92	51	25	84	15	6	16	15	83	78	68	40	86	69	27	55	3
17	9	13	25	24	50	19	64	28	90	14	9	14	100	46	46	51	14	26	95	92	98	32	11	8	84	30	84	37	27	81	55	84	39	43	13	30	42	12	84	96	66	94	38	76	70	16	58	13	86	64	16	12	40	40	92	19	41	38	91	27	32	72	46	34	100	32	18	29	85	58	71	38	17	71	37	42	16	57	42	2	28	93	68	7	68	31	60	14	63	78	2	10	21	35	99	99	58	38	78
75	33	1	85	49	3	35	11	40	32	30	92	9	64	65	23	71	43	61	20	30	95	100	19	10	87	57	22	31	18	96	36	97	44	88	25	9	3	73	26	83	73	85	15	66	14	53	43	55	75	59	72	16	18	51	54	26	32	9	21	75	34	33	15	17	46	44	73	99	44	74	59	33	98	53	73	32	32	54	87	99	20	40	0	55	66	18	97	57	13	66	62	34	0	79	39	53	29	29	80
30	41	81	73	99	28	91	68	93	58	28	76	67	71	10	70	65	65	23	38	15	33	44	50	64	29	27	81	6	83	55	87	78	6	12	48	89	36	92	65	75	84	60	84	70	56	57	63	18	89	35	60	29	35	50	40	93	15	25	2	38	17	88	87	92	40	97	84	65	0	26	75	94	2	19	13	55	43	21	24	93	37	36	30	53	39	82	91	12	99	99	100	7	92	52	37	95	23	74	67
24	7	19	32	47	51	75	38	74	25	56	64	5	70	66	8	97	92	36	59	90	97	38	86	40	14	9	52	72	43	43	31	29	78	16	72	0	51	29	37	28	88	72	82	85	92	7	91	21	34	33	35	4	20	30	19	69	27	45	31	53	65	55	2	91	43	50	90	21	69	70	2	1	96	15	5	40	31	16	51	48	82	26	89	27	97	29	3	92	78	32	10	19	31	83	95	35	47	61	57
71	64	80	58	2	58	30	43	75	46	61	14	33	97	22	52	24	21	86	12	73	14	61	28	59	61	28	4	7	90	12	77	79	52	67	57	99	85	55	94	49	72	50	52	33	77	27	12	95	17	23	18	28	27	39	43	79	71	92	50	74	26	15	65	62	59	31	62	13	56	69	19	46	42	79	70	18	60	52	13	79	44	4	21	69	56	28	79	71	28	51	47	45	57	59	22	84	84	21	61
36	76	85	35	0	88	6	32	37	6	100	68	98	57	86	77	2	66	99	27	39	13	78	100	86	2	19	99	49	70	31	99	25	7	97	60	49	75	14	31	27	14	66	47	57	18	79	61	34	18	9	8	8	65	18	32	51	19	37	45	9	21	20	60	65	68	23	93	17	45	64	64	12	71	21	97	77	80	71	100	51	66	19	59	87	80	66	39	87	46	79	8	32	30	39	54	80	64	1	64
56	57	25	86	73	81	52	98	65	76	44	91	21	21	87	75	13	8	34	89	22	63	48	56	88	52	97	1	23	25	54	46	72	47	14	83	68	15	63	82	56	18	75	90	14	24	66	81	26	29	13	85	99	23	76	35	42	58	23	54	97	12	74	85	29	58	98	74	84	43	10	11	91	18	32	85	17	18	22	29	47	33	60	25	39	6	99	87	28	80	38	16	9	22	10	69	18	61	10	39
38	20	53	49	44	70	56	78	97	41	32	86	35	20	91	78	11	18	71	6	56	61	65	5	25	3	31	0	2	34	60	50	38	41	47	78	41	20	76	79	61	53	1	14	51	71	82	17	79	46	94	17	15	17	96	39	68	44	34	59	20	35	90	79	33	91	72	42	67	55	11	88	41	92	23	65	14	51	80	37	46	32	2	16	1	71	59	61	82	81	31	54	23	63	90	4	3	90	60	97
50	21	68	94	68	100	76	18	39	24	21	79	6	91	20	35	17	87	29	90	37	55	93	70	20	55	90	45	71	68	69	67	57	5	1	59	29	26	79	98	52	100	13	80	37	57	35	77	12	80	2	20	85	100	29	94	91	76	73	1	29	23	67	29	77	21	100	56	12	3	42	12	31	39	87	82	15	78	5	8	94	30	15	72	59	51	24	74	10	23	36	49	48	77	89	63	14	18	36	91
89	88	36	8	76	19	1	50	29	80	46	70	99	18	24	80	42	53	28	15	35	53	8	21	3	53	4	73	45	42	28	43	68	91	7	40	90	73	35	5	93	49	70	12	32	37	1	54	82	42	68	81	41	93	69	18	66	68	21	63	19	94	77	67	20	52	79	36	83	60	34	69	22	75	59	55	88	77	6	85	27	15	30	69	52	82	54	34	5	8	87	63	73	98	6	81	83	51	54	21
46	34	57	81	61	24	28	3	2	29	58	28	55	76	94	42	33	11	45	30	82	34	90	18	50	54	78	80	20	37	9	37	8	85	29	3	8	24	70	46	67	23	88	79	21	79	38	25	29	38	26	40	48	72	88	11	10	29	90	47	42	6	60	35	84	51	25	40	45	50	68	68	2	53	70	88	49	84	47	50	85	77	3	57	57	41	32	52	64	0	42	78	26	50	28	12	34	62	84	49
8	92	24	92	18	94	67	20	44	9	16	4	19	90	37	100	87	2	68	18	1	43	82	44	19	9	65	41	78	92	47	16	34	35	55	27	85	5	15	3	88	86	52	77	24	66	71	49	63	4	83	25	97	91	94	17	31	10	63	16	59	95	37	88	42	8	22	38	100	61	47	100	56	34	96	53	67	50	86	60	0	3	62	33	94	40	4	46	89	100	37	48	89	65	46	66	51	43	83	81
11	91	47	33	10	80	86	41	90	11	18	38	32	84	50	90	54	75	84	76	83	36	26	90	73	38	61	75	68	5	32	82	99	60	33	36	42	62	93	53	59	38	35	67	9	35	65	22	31	69	15	55	22	51	8	1	92	85	49	87	93	8	4	56	51	88	43	43	73	47	76	1	84	30	80	14	22	23	31	54	59	21	13	81	79	2	85	23	74	69	62	74	41	3	1	85	5	17	95	75
0	74	42	62	71	71	77	2	59	94	76	84	97	95	25	64	88	29	15	86	31	50	91	36	43	82	5	47	42	26	30	39	71	80	18	88	80	47	31	20	99	65	97	35	89	75	67	45	71	51	77	22	92	70	70	36	97	73	17	15	8	33	98	64	52	2	42	64	6	53	39	41	17	33	16	56	83	0	51	17	78	84	72	34	95	36	14	83	99	75	49	6	15	4	84	35	85	92	46	4
91	35	71	18	19	93	74	53	49	14	82	98	38	49	82	33	28	99	1	1	0	75	51	1	4	76	94	87	38	87	24	66	17	55	63	100	31	32	72	52	82	0	83	5	15	19	97	36	44	22	74	54	50	11	58	66	54	25	42	20	7	100	66	42	93	65	76	28	68	7	38	82	93	23	99	33	37	48	88	79	12	23	48	36	48	18	45	4	47	30	83	94	43	23	0	19	15	24	75	43
25	13	46	52	14	34	3	99	77	71	26	33	79	61	58	92	4	72	25	60	16	74	36	46	1	31	2	78	67	51	80	80	80	87	87	54	55	57	59	41	68	5	9	61	3	44	36	30	24	5	24	48	21	32	6	89	81	45	66	89	90	79	50	55	45	37	26	55	25	28	50	43	71	4	76	44	84	5	42	88	69	70	85	6	81	69	81	38	42	98	74	89	37	60	30	50	54	77	9	26
